method,scenario_file,source_file,runs,mean_error,std_error,mean_time,std_time
Surge-Cast,"House19_2,4-1,5_fast","results\SurgeCast\House19_2,4-1,5_fast.csv",5,0.832774,0.04698281744957402,153.2076318,12.916815926001899
Surge-Cast,"House19_2,4-1,5_slow","results\SurgeCast\House19_2,4-1,5_slow.csv",5,1.0808963999999999,0.0795506320546858,184.9407976,12.403499632771366
Surge-Cast,"House19_4,5-1_fast","results\SurgeCast\House19_4,5-1_fast.csv",5,0.7664481999999999,0.05331477349384501,97.8839198,7.241533562952162
Surge-Cast,"House19_4,5-1_slow","results\SurgeCast\House19_4,5-1_slow.csv",5,0.7896246,0.029451342096753447,145.8610244,15.48367907156432
Surge-Cast,"House20_2-1,4_fast","results\SurgeCast\House20_2-1,4_fast.csv",5,0.7582452,0.039855523954654005,95.5370558,10.090117988279262
Surge-Cast,"House20_2-1,4_slow","results\SurgeCast\House20_2-1,4_slow.csv",5,0.761885,0.04455113024941118,125.53839980000001,10.242389437475872
Surge-Cast,House20_4-1_fast,results\SurgeCast\House20_4-1_fast.csv,5,0.814949,0.036070984918629506,133.09006979999998,13.539627720828289
Surge-Cast,House20_4-1_slow,results\SurgeCast\House20_4-1_slow.csv,5,1.0480458000000001,0.09842662963700423,175.9292156,12.156984370706224
Surge-Cast,"House21_1,2,5-9,10_fast","results\SurgeCast\House21_1,2,5-9,10_fast.csv",5,0.8213146,0.042992218764562495,101.1180576,6.3492257612146155
Surge-Cast,"House21_1,2,5-9,10_slow","results\SurgeCast\House21_1,2,5-9,10_slow.csv",5,0.9926592,0.10907262843032621,127.29107859999999,17.684946321853374
Surge-Cast,"House21_6,8-1,2_fast","results\SurgeCast\House21_6,8-1,2_fast.csv",5,0.8870585999999999,0.07720546766129972,97.98936619999999,7.128034387232412
Surge-Cast,"House21_6,8-1,2_slow","results\SurgeCast\House21_6,8-1,2_slow.csv",5,0.8878182000000001,0.05663290080598026,137.8875368,17.89211356538639
Surge-Cast,House22_2-5_fast,results\SurgeCast\House22_2-5_fast.csv,5,1.2426626,0.22806570088967784,90.4272012,6.4484476081518
Surge-Cast,House22_2-5_slow,results\SurgeCast\House22_2-5_slow.csv,5,1.4705524,0.2777784868835238,95.998316,12.329150219193718
Surge-Cast,House22_6-1_fast,results\SurgeCast\House22_6-1_fast.csv,5,1.1269426,0.13044049121074325,82.0840858,5.943323019062205
Surge-Cast,House22_6-1_slow,results\SurgeCast\House22_6-1_slow.csv,5,1.5171858,0.328291268674176,132.974387,12.228555830723515
Surge-Cast,"House23_13,14-5,6,10_fast","results\SurgeCast\House23_13,14-5,6,10_fast.csv",5,2.167313,0.34443651583492124,87.0137492,3.2884427943570342
Surge-Cast,"House23_13,14-5,6,10_slow","results\SurgeCast\House23_13,14-5,6,10_slow.csv",5,2.3351447999999997,0.3719401245882191,96.1017332,10.735060879829847
Surge-Cast,"House23_15-6,10_fast","results\SurgeCast\House23_15-6,10_fast.csv",5,1.0327022,0.1578722225193527,64.7989874,1.3335801860356218
Surge-Cast,"House23_15-6,10_slow","results\SurgeCast\House23_15-6,10_slow.csv",5,1.6259679999999999,0.2546173717060562,94.8652208,11.176409738882684
Surge-Cast,"House24_2,4-1_fast","results\SurgeCast\House24_2,4-1_fast.csv",5,2.0657518,0.23773859351544077,73.92283019999999,3.392062860568209
Surge-Cast,"House24_2,4-1_slow","results\SurgeCast\House24_2,4-1_slow.csv",5,2.4305526,0.444683217363552,84.6892894,7.433472318126758
Surge-Cast,House24_2-1_fast,results\SurgeCast\House24_2-1_fast.csv,5,0.9927661999999999,0.06680390970744153,63.8136244,1.1306652834494402
Surge-Cast,House24_2-1_slow,results\SurgeCast\House24_2-1_slow.csv,5,1.6223284,0.35134615043187817,78.7150024,4.194946247070491
Surge-Cast,"House25_2,7-3_fast","results\SurgeCast\House25_2,7-3_fast.csv",5,1.3087263999999998,0.1997517090760427,71.19976059999999,4.100260525941894
Surge-Cast,"House25_2,7-3_slow","results\SurgeCast\House25_2,7-3_slow.csv",5,1.8709568,0.24934262467275833,97.7824834,10.12681223221374
Surge-Cast,"House25_3,4-1,7_fast","results\SurgeCast\House25_3,4-1,7_fast.csv",5,1.3220848,0.20983731979011744,68.2723702,2.2484750836159386
Surge-Cast,"House25_3,4-1,7_slow","results\SurgeCast\House25_3,4-1,7_slow.csv",5,1.6376776,0.37045888800081456,76.51642460000001,3.714390993563657
Surge-Cast,"House26_4,5-1,3_fast","results\SurgeCast\House26_4,5-1,3_fast.csv",5,1.3440936,0.144234197688343,80.15422240000001,7.187939347362415
Surge-Cast,"House26_4,5-1,3_slow","results\SurgeCast\House26_4,5-1,3_slow.csv",5,1.2469404,0.2918034615683988,83.2132428,4.432363451282421
Surge-Cast,"House26_5,6-3_fast","results\SurgeCast\House26_5,6-3_fast.csv",5,1.119529,0.13011996244235546,87.3649948,10.941751543093872
Surge-Cast,"House26_5,6-3_slow","results\SurgeCast\House26_5,6-3_slow.csv",5,1.9196638,0.3840326369453513,140.6704446,11.853162748265406
Surge-Cast,"House27_3,4-9_fast","results\SurgeCast\House27_3,4-9_fast.csv",5,0.8307342,0.03135274762600563,80.7180726,7.489989084952381
Surge-Cast,"House27_3,4-9_slow","results\SurgeCast\House27_3,4-9_slow.csv",5,1.4240544,0.18426243314712853,143.9284664,15.669782212890242
Surge-Cast,"House27_7,8,9-1,2,3,4_fast","results\SurgeCast\House27_7,8,9-1,2,3,4_fast.csv",5,1.4528714,0.2342315056440956,107.9724636,9.53040922147057
Surge-Cast,"House27_7,8,9-1,2,3,4_slow","results\SurgeCast\House27_7,8,9-1,2,3,4_slow.csv",5,1.1518656,0.21619488324842476,115.06365020000001,6.029195217385461
Surge-Cast,"House28_5,7-2,3_fast","results\SurgeCast\House28_5,7-2,3_fast.csv",5,1.0883958,0.09667623698044932,96.7494148,12.72711179474914
Surge-Cast,"House28_5,7-2,3_slow","results\SurgeCast\House28_5,7-2,3_slow.csv",5,1.1352888,0.19746660255268483,122.6207578,5.293012547090142
Surge-Cast,"House28_8-1,3_fast","results\SurgeCast\House28_8-1,3_fast.csv",5,0.7935369999999999,0.038385645774169294,82.11423959999999,9.665514837307207
Surge-Cast,"House28_8-1,3_slow","results\SurgeCast\House28_8-1,3_slow.csv",5,1.1621736,0.16081575104696677,127.581753,10.328839638569207
Surge-Cast,House29_1-3_fast,results\SurgeCast\House29_1-3_fast.csv,5,1.1075648,0.21468065343831053,94.3986932,9.825278404697864
Surge-Cast,House29_1-3_slow,results\SurgeCast\House29_1-3_slow.csv,5,1.6182417999999998,0.164418527286921,120.5805728,12.015355542947768
Surge-Cast,House29_3-1_fast,results\SurgeCast\House29_3-1_fast.csv,5,0.9238078,0.08691717588428652,70.6500186,3.6289713491795883
Surge-Cast,House29_3-1_slow,results\SurgeCast\House29_3-1_slow.csv,5,1.04491,0.11710383873511578,96.5031018,8.774048320320738
Surge-Cast,"House30_1,8-5_fast","results\SurgeCast\House30_1,8-5_fast.csv",5,1.6806792000000002,0.3587420361725121,86.5168022,8.67041273338237
Surge-Cast,"House30_1,8-5_slow","results\SurgeCast\House30_1,8-5_slow.csv",5,2.532818,0.3018704138690972,113.5376942,9.697761347332445
Surge-Cast,"House30_7,8-3,4_fast","results\SurgeCast\House30_7,8-3,4_fast.csv",5,1.3392595999999999,0.20775251340790077,67.4285646,3.6971629797586405
Surge-Cast,"House30_7,8-3,4_slow","results\SurgeCast\House30_7,8-3,4_slow.csv",5,1.2826848,0.18136844196607077,76.757606,3.419163429180957
Surge-Spiral,"House01_1,3-2,4_fast","results\SurgeSpiral\House01_1,3-2,4_fast.csv",5,5.8937548,0.8830986466679133,67.3399442,11.158199696331874
Surge-Spiral,"House01_1,3-2,4_slow","results\SurgeSpiral\House01_1,3-2,4_slow.csv",5,0.7702418,0.024906660037026254,35.1637062,1.0846209800853002
Surge-Spiral,"House01_2,4-1_fast","results\SurgeSpiral\House01_2,4-1_fast.csv",5,0.7779507999999999,0.029377633698104397,54.7651124,6.59439249892629
Surge-Spiral,"House01_2,4-1_slow","results\SurgeSpiral\House01_2,4-1_slow.csv",5,1.7712236000000001,0.28511973716545824,40.2370698,0.711491755450616
Surge-Spiral,"House02_3,5-1_fast","results\SurgeSpiral\House02_3,5-1_fast.csv",5,0.8288294,0.06040098127762496,160.935777,18.52999868497228
Surge-Spiral,"House02_3,5-1_slow","results\SurgeSpiral\House02_3,5-1_slow.csv",5,0.9165118,0.042238701373266685,45.754819,2.0428747703149845
Surge-Spiral,"House02_4,5-3_fast","results\SurgeSpiral\House02_4,5-3_fast.csv",5,0.857905,0.06736627658183285,35.830670600000005,1.5485025398194552
Surge-Spiral,"House02_4,5-3_slow","results\SurgeSpiral\House02_4,5-3_slow.csv",5,0.799399,0.045844416950158694,36.4951808,1.4524513009659554
Surge-Spiral,"House03_1-2,5_fast","results\SurgeSpiral\House03_1-2,5_fast.csv",5,3.861517,0.5790785368095592,36.0069866,1.1222202287137308
Surge-Spiral,"House03_1-2,5_slow","results\SurgeSpiral\House03_1-2,5_slow.csv",5,4.8230768,0.2838686513155336,40.946375599999996,2.0464287382450697
Surge-Spiral,House03_5-3_fast,results\SurgeSpiral\House03_5-3_fast.csv,5,0.8352109999999999,0.04453221458674607,335.10899559999996,64.17596135581432
Surge-Spiral,House03_5-3_slow,results\SurgeSpiral\House03_5-3_slow.csv,5,0.8877702,0.043326882835025185,325.8887876,44.148583866029185
Surge-Spiral,"House04_5,7-1,2_fast","results\SurgeSpiral\House04_5,7-1,2_fast.csv",5,0.8637539999999999,0.06612119666188747,278.10046780000005,17.59123782030864
Surge-Spiral,"House04_5,7-1,2_slow","results\SurgeSpiral\House04_5,7-1,2_slow.csv",5,1.3032780000000002,0.16786494343965927,119.8543318,16.55473268297564
Surge-Spiral,"House04_7-3,8_fast","results\SurgeSpiral\House04_7-3,8_fast.csv",5,0.8260667999999999,0.06466202012928456,38.5850658,1.5986791800895213
Surge-Spiral,"House04_7-3,8_slow","results\SurgeSpiral\House04_7-3,8_slow.csv",5,0.9230713999999999,0.025224054854444008,38.4972828,1.9524208364255662
Surge-Spiral,"House05_4,8-5_fast","results\SurgeSpiral\House05_4,8-5_fast.csv",5,0.8040246,0.05422448545906178,48.750179200000005,1.2816139435491871
Surge-Spiral,"House05_4,8-5_slow","results\SurgeSpiral\House05_4,8-5_slow.csv",5,0.7736102,0.03302838855742132,36.601549,2.1133592527497544
Surge-Spiral,"House05_7-1,2_fast","results\SurgeSpiral\House05_7-1,2_fast.csv",5,0.8635949999999999,0.048996772944756274,61.874600199999996,9.486951234981593
Surge-Spiral,"House05_7-1,2_slow","results\SurgeSpiral\House05_7-1,2_slow.csv",5,0.9294908,0.03995666120561124,38.515353,1.690041360899492
Surge-Spiral,"House06_1,2-5_fast","results\SurgeSpiral\House06_1,2-5_fast.csv",5,2.5743998,0.5101683659760766,51.0585488,3.193885184384012
Surge-Spiral,"House06_1,2-5_slow","results\SurgeSpiral\House06_1,2-5_slow.csv",5,3.9889477999999996,0.2820839077379281,78.0476426,18.15783994588625
Surge-Spiral,"House06_1-4,5_fast","results\SurgeSpiral\House06_1-4,5_fast.csv",5,2.1526224,0.3729635877351836,43.833939,1.4556409407537614
Surge-Spiral,"House06_1-4,5_slow","results\SurgeSpiral\House06_1-4,5_slow.csv",5,2.5386432,0.5692928798954894,60.1524626,8.283144984941123
Surge-Spiral,"House07_1,3-5_fast","results\SurgeSpiral\House07_1,3-5_fast.csv",5,0.9054806,0.04206494410194789,150.9038624,18.001717992679648
Surge-Spiral,"House07_1,3-5_slow","results\SurgeSpiral\House07_1,3-5_slow.csv",5,1.5010211999999998,0.21506107207883993,36.0850358,1.6770314364263434
Surge-Spiral,House07_6-1_fast,results\SurgeSpiral\House07_6-1_fast.csv,5,0.8028753999999999,0.042510614178108495,62.164104599999995,6.453975216440972
Surge-Spiral,House07_6-1_slow,results\SurgeSpiral\House07_6-1_slow.csv,5,3.2818205999999996,0.5938508671794629,80.9488686,16.29730928280418
Surge-Spiral,"House08_1,3-7_fast","results\SurgeSpiral\House08_1,3-7_fast.csv",5,0.8791002000000001,0.05672236067196074,231.63907899999998,12.488830692281606
Surge-Spiral,"House08_1,3-7_slow","results\SurgeSpiral\House08_1,3-7_slow.csv",5,1.1344992,0.0970122820533565,50.1733924,5.419023980041265
Surge-Spiral,"House08_8,7-6_fast","results\SurgeSpiral\House08_8,7-6_fast.csv",5,0.7955974,0.028327689127424435,179.1329644,17.32695614476518
Surge-Spiral,"House08_8,7-6_slow","results\SurgeSpiral\House08_8,7-6_slow.csv",5,0.8150278,0.06980416650673513,150.3722942,12.912554833206896
Surge-Spiral,"House09_6-2,5_fast","results\SurgeSpiral\House09_6-2,5_fast.csv",5,0.76005,0.016495382747908578,243.6827904,19.884924043665006
Surge-Spiral,"House09_6-2,5_slow","results\SurgeSpiral\House09_6-2,5_slow.csv",5,0.8373086000000001,0.060858556935734186,41.5504316,1.2376980806787254
Surge-Spiral,"House09_6-7,3_fast","results\SurgeSpiral\House09_6-7,3_fast.csv",5,0.9221938,0.03435730264005019,365.90392860000003,88.94564141870678
Surge-Spiral,"House09_6-7,3_slow","results\SurgeSpiral\House09_6-7,3_slow.csv",5,0.8752055999999999,0.06388235477266005,38.30395180000001,1.8031229389796744
Surge-Spiral,"House10_1-3,2_fast","results\SurgeSpiral\House10_1-3,2_fast.csv",5,1.1892036,0.10071184841070095,81.63279059999999,15.914809939975369
Surge-Spiral,"House10_1-3,2_slow","results\SurgeSpiral\House10_1-3,2_slow.csv",5,1.7430688,0.3273261088840913,136.9629784,8.441861099339759
Surge-Spiral,"House10_2,3-1_fast","results\SurgeSpiral\House10_2,3-1_fast.csv",5,0.9279562,0.039389792163706576,240.3899528,13.486060076431114
Surge-Spiral,"House10_2,3-1_slow","results\SurgeSpiral\House10_2,3-1_slow.csv",5,1.8289225999999998,0.2942228320326279,127.1295724,18.271339056785155
Surge-Spiral,"House11_1-2,3_fast","results\SurgeSpiral\House11_1-2,3_fast.csv",5,1.21855,0.1208821073463728,68.9652486,12.386433233737439
Surge-Spiral,"House11_1-2,3_slow","results\SurgeSpiral\House11_1-2,3_slow.csv",5,1.3349392,0.25743636774783785,96.6037336,13.784382915082446
Surge-Spiral,House11_3-2_fast,results\SurgeSpiral\House11_3-2_fast.csv,5,1.2617135999999998,0.07867008793563153,101.9334088,19.2679181705692
Surge-Spiral,House11_3-2_slow,results\SurgeSpiral\House11_3-2_slow.csv,5,2.0136212,0.2866088552238049,186.79304040000002,17.37996082720105
Surge-Spiral,"House12_4,6-1_fast","results\SurgeSpiral\House12_4,6-1_fast.csv",5,1.4570502,0.2246009234880837,65.3651564,8.902682538385598
Surge-Spiral,"House12_4,6-1_slow","results\SurgeSpiral\House12_4,6-1_slow.csv",5,1.3318508,0.18899148506004174,79.7880776,13.998915452608776
Surge-Spiral,"House12_6,7-1_fast","results\SurgeSpiral\House12_6,7-1_fast.csv",5,1.128627,0.11459015954915151,68.795462,14.205254383834259
Surge-Spiral,"House12_6,7-1_slow","results\SurgeSpiral\House12_6,7-1_slow.csv",5,2.149718,0.33838959661608986,146.6839542,12.850492714585803
Surge-Spiral,"House13_1,3-6_fast","results\SurgeSpiral\House13_1,3-6_fast.csv",5,2.5440622,0.47514261691906773,67.123425,13.601324306848744
Surge-Spiral,"House13_1,3-6_slow","results\SurgeSpiral\House13_1,3-6_slow.csv",5,2.0505106,0.40094040635273975,80.2395714,10.32327455407088
Surge-Spiral,"House13_2,3-4,6_fast","results\SurgeSpiral\House13_2,3-4,6_fast.csv",5,1.2391429999999999,0.13312010081689393,48.9520664,4.641287908894556
Surge-Spiral,"House13_2,3-4,6_slow","results\SurgeSpiral\House13_2,3-4,6_slow.csv",5,2.2456240000000003,0.16724134261001386,87.0543514,12.535742127362875
Surge-Spiral,"House14_1,2-4,5_fast","results\SurgeSpiral\House14_1,2-4,5_fast.csv",5,2.0966324,0.40239876629569826,54.405819599999994,6.316766534342494
Surge-Spiral,"House14_1,2-4,5_slow","results\SurgeSpiral\House14_1,2-4,5_slow.csv",5,3.1786383999999996,0.3263493230440352,73.8809824,13.665759285784773
Surge-Spiral,"House14_3,4-2,6_fast","results\SurgeSpiral\House14_3,4-2,6_fast.csv",5,2.4791382,0.5465605313185355,47.7546858,2.350210323464305
Surge-Spiral,"House14_3,4-2,6_slow","results\SurgeSpiral\House14_3,4-2,6_slow.csv",5,2.4445376,0.4398604521587501,69.13811940000001,14.79714227858144
Surge-Spiral,"House15_1,2-3,4_fast","results\SurgeSpiral\House15_1,2-3,4_fast.csv",5,2.8617134,0.5416142276946758,59.447653200000005,8.026380622952706
Surge-Spiral,"House15_1,2-3,4_slow","results\SurgeSpiral\House15_1,2-3,4_slow.csv",5,3.8819626,0.23584321783718945,85.01537900000001,16.598992438837637
Surge-Spiral,"House15_3-1,2_fast","results\SurgeSpiral\House15_3-1,2_fast.csv",5,1.7219214,0.2581699298481525,40.8652632,1.729920711616633
Surge-Spiral,"House15_3-1,2_slow","results\SurgeSpiral\House15_3-1,2_slow.csv",5,2.1460701999999996,0.36815550049904183,52.5000546,3.703985501789497
Surge-Spiral,"House16_1,2-4,5,6_fast","results\SurgeSpiral\House16_1,2-4,5,6_fast.csv",5,1.7581634000000002,0.34341433987429826,55.391821400000005,4.64543898788008
Surge-Spiral,"House16_1,2-4,5,6_slow","results\SurgeSpiral\House16_1,2-4,5,6_slow.csv",5,3.277339,0.25923682312607516,97.32036480000001,18.479221199332258
Surge-Spiral,"House16_3,4,5-2_fast","results\SurgeSpiral\House16_3,4,5-2_fast.csv",5,1.5936784,0.28920980526047174,44.2533506,1.7590016641007762
Surge-Spiral,"House16_3,4,5-2_slow","results\SurgeSpiral\House16_3,4,5-2_slow.csv",5,1.641067,0.20014633414954172,60.1679158,11.202953338413211
Surge-Spiral,"House17_3,6-1_fast","results\SurgeSpiral\House17_3,6-1_fast.csv",5,1.5867391999999998,0.19396924819723357,78.56701760000001,13.101244439909982
Surge-Spiral,"House17_3,6-1_slow","results\SurgeSpiral\House17_3,6-1_slow.csv",5,1.5062708,0.25503969645272867,116.98057939999998,10.891724194651157
Surge-Spiral,"House17_4,6-1,2_fast","results\SurgeSpiral\House17_4,6-1,2_fast.csv",5,1.2386974,0.1633545685274826,63.968658600000005,7.981079896721011
Surge-Spiral,"House17_4,6-1,2_slow","results\SurgeSpiral\House17_4,6-1,2_slow.csv",5,1.8796868,0.25867468992095066,101.484951,19.46569243553127
Surge-Spiral,"House18_1,2-4,5_fast","results\SurgeSpiral\House18_1,2-4,5_fast.csv",5,1.0549758,0.08391034468228568,101.1449776,10.757994738142155
Surge-Spiral,"House18_1,2-4,5_slow","results\SurgeSpiral\House18_1,2-4,5_slow.csv",5,1.204847,0.14096013463564797,190.1249224,31.902690980011567
Surge-Spiral,"House18_5,3-1_fast","results\SurgeSpiral\House18_5,3-1_fast.csv",5,1.2255274,0.16174673978259965,134.8234884,9.42933596383623
Surge-Spiral,"House18_5,3-1_slow","results\SurgeSpiral\House18_5,3-1_slow.csv",5,1.2594851999999999,0.16038206140245237,140.3284386,20.786477100528188
Surge-Spiral,"House19_2,4-1,5_fast","results\SurgeSpiral\House19_2,4-1,5_fast.csv",5,1.1927666000000001,0.12078826534601772,192.1086544,19.693869859958635
Surge-Spiral,"House19_2,4-1,5_slow","results\SurgeSpiral\House19_2,4-1,5_slow.csv",5,1.1893022,0.1812467719566338,191.78723,31.897157100296315
Surge-Spiral,"House19_4,5-1_fast","results\SurgeSpiral\House19_4,5-1_fast.csv",5,0.8480306000000001,0.02966560232491499,85.06511359999999,15.404114969619298
Surge-Spiral,"House19_4,5-1_slow","results\SurgeSpiral\House19_4,5-1_slow.csv",5,1.0462116,0.09830981385548443,206.7623034,21.60969388855622
Surge-Spiral,"House20_2-1,4_fast","results\SurgeSpiral\House20_2-1,4_fast.csv",5,0.8901992,0.04122615993152892,92.4780394,16.32951994727476
Surge-Spiral,"House20_2-1,4_slow","results\SurgeSpiral\House20_2-1,4_slow.csv",5,0.9970504,0.033636753504165645,180.609924,25.903910833466792
Surge-Spiral,House20_4-1_fast,results\SurgeSpiral\House20_4-1_fast.csv,5,1.0112624000000001,0.04426940564091641,135.4988688,10.809961322894416
Surge-Spiral,House20_4-1_slow,results\SurgeSpiral\House20_4-1_slow.csv,5,1.1692456,0.1553042665762921,191.8050028,24.257553475654966
Surge-Spiral,"House21_1,2,5-9,10_fast","results\SurgeSpiral\House21_1,2,5-9,10_fast.csv",5,1.0470178,0.048487442314479726,86.8514318,15.326954485184958
Surge-Spiral,"House21_1,2,5-9,10_slow","results\SurgeSpiral\House21_1,2,5-9,10_slow.csv",5,1.232841,0.2085870393337036,123.7860478,13.024916348939934
Surge-Spiral,"House21_6,8-1,2_fast","results\SurgeSpiral\House21_6,8-1,2_fast.csv",5,1.0681454000000001,0.04765510544317364,119.18510260000001,18.580406914510355
Surge-Spiral,"House21_6,8-1,2_slow","results\SurgeSpiral\House21_6,8-1,2_slow.csv",5,1.2467570000000001,0.2023586158074323,176.7210274,16.672547776810674
Surge-Spiral,House22_2-5_fast,results\SurgeSpiral\House22_2-5_fast.csv,5,1.7279360000000001,0.2145786610394892,83.03755079999999,12.430927457134755
Surge-Spiral,House22_2-5_slow,results\SurgeSpiral\House22_2-5_slow.csv,5,1.3815716,0.23340468582121476,83.37608159999999,9.920403443245355
Surge-Spiral,House22_6-1_fast,results\SurgeSpiral\House22_6-1_fast.csv,5,1.283519,0.12679307954103805,78.368916,16.851273693999143
Surge-Spiral,House22_6-1_slow,results\SurgeSpiral\House22_6-1_slow.csv,5,2.0986116,0.26486771358510275,154.79903819999998,18.76582646378583
Surge-Spiral,"House23_13,14-5,6,10_fast","results\SurgeSpiral\House23_13,14-5,6,10_fast.csv",5,2.7353791999999997,0.3335410266746807,71.94176239999999,16.261964301428417
Surge-Spiral,"House23_13,14-5,6,10_slow","results\SurgeSpiral\House23_13,14-5,6,10_slow.csv",5,2.074045,0.41833808907509235,71.6333892,6.557931174136564
Surge-Spiral,"House23_15-6,10_fast","results\SurgeSpiral\House23_15-6,10_fast.csv",5,1.177943,0.12384437173121761,46.9561164,4.698338138145156
Surge-Spiral,"House23_15-6,10_slow","results\SurgeSpiral\House23_15-6,10_slow.csv",5,2.8752942,0.5109854342231293,114.0393656,9.426703811940646
Surge-Spiral,"House24_2,4-1_fast","results\SurgeSpiral\House24_2,4-1_fast.csv",5,2.0252209999999997,0.3194493712186643,47.5854086,3.7226685154492745
Surge-Spiral,"House24_2,4-1_slow","results\SurgeSpiral\House24_2,4-1_slow.csv",5,2.4298422000000004,0.46095211658555163,73.2349224,10.303110836551857
Surge-Spiral,House24_2-1_fast,results\SurgeSpiral\House24_2-1_fast.csv,5,1.4867186000000001,0.22704730345635027,46.306987,3.462618107979567
Surge-Spiral,House24_2-1_slow,results\SurgeSpiral\House24_2-1_slow.csv,5,2.560575,0.26000295215343217,75.8987084,13.899848504757323
Surge-Spiral,"House25_2,7-3_fast","results\SurgeSpiral\House25_2,7-3_fast.csv",5,1.9217293999999998,0.3618740867391585,73.50694680000001,16.19949520384309
Surge-Spiral,"House25_2,7-3_slow","results\SurgeSpiral\House25_2,7-3_slow.csv",5,2.4210056,0.350922423659133,95.8492704,12.907922225199155
Surge-Spiral,"House25_3,4-1,7_fast","results\SurgeSpiral\House25_3,4-1,7_fast.csv",5,1.4980647999999999,0.17425751807655243,44.514076,3.4772181870053096
Surge-Spiral,"House25_3,4-1,7_slow","results\SurgeSpiral\House25_3,4-1,7_slow.csv",5,1.8615522000000002,0.2504831015821228,68.3629048,6.854070847663214
Surge-Spiral,"House26_4,5-1,3_fast","results\SurgeSpiral\House26_4,5-1,3_fast.csv",5,1.5654059999999999,0.2763733394947855,59.6795712,7.73862477941628
Surge-Spiral,"House26_4,5-1,3_slow","results\SurgeSpiral\House26_4,5-1,3_slow.csv",5,1.238243,0.09854012382527239,78.20018139999999,15.029609311517326
Surge-Spiral,"House26_5,6-3_fast","results\SurgeSpiral\House26_5,6-3_fast.csv",5,1.5768784,0.30630451438201173,94.1219934,12.115148456727669
Surge-Spiral,"House26_5,6-3_slow","results\SurgeSpiral\House26_5,6-3_slow.csv",5,2.6858098,0.34063964118948337,141.3491292,20.302627492024506
Surge-Spiral,"House27_3,4-9_fast","results\SurgeSpiral\House27_3,4-9_fast.csv",5,1.0816704,0.10653115193829459,81.49765,12.617237988032779
Surge-Spiral,"House27_3,4-9_slow","results\SurgeSpiral\House27_3,4-9_slow.csv",5,2.0986532,0.2800524119985401,165.3406672,20.55983798133298
Surge-Spiral,"House27_7,8,9-1,2,3,4_fast","results\SurgeSpiral\House27_7,8,9-1,2,3,4_fast.csv",5,1.422218,0.1792690971403047,96.9741882,16.554961563214917
Surge-Spiral,"House27_7,8,9-1,2,3,4_slow","results\SurgeSpiral\House27_7,8,9-1,2,3,4_slow.csv",5,1.2622362,0.14923889060730783,124.65741820000001,14.690749197259573
Surge-Spiral,"House28_5,7-2,3_fast","results\SurgeSpiral\House28_5,7-2,3_fast.csv",5,1.1037528,0.14078959561771598,68.6738974,10.975938444706074
Surge-Spiral,"House28_5,7-2,3_slow","results\SurgeSpiral\House28_5,7-2,3_slow.csv",5,1.4764998,0.11421017844833269,160.5608186,25.770900910660238
Surge-Spiral,"House28_8-1,3_fast","results\SurgeSpiral\House28_8-1,3_fast.csv",5,1.1537574,0.1584519006238171,91.76459600000001,6.718103982083113
Surge-Spiral,"House28_8-1,3_slow","results\SurgeSpiral\House28_8-1,3_slow.csv",5,1.556103,0.18407238128790532,126.15882400000001,19.56979949132184
Surge-Spiral,House29_1-3_fast,results\SurgeSpiral\House29_1-3_fast.csv,5,1.7177986,0.28111131622063884,112.92277039999999,6.848266065224049
Surge-Spiral,House29_1-3_slow,results\SurgeSpiral\House29_1-3_slow.csv,5,1.6782834000000002,0.280545875410422,105.6952032,14.718198344815637
Surge-Spiral,House29_3-1_fast,results\SurgeSpiral\House29_3-1_fast.csv,5,1.0441828,0.06878020552964345,50.6891548,4.4758783250366285
Surge-Spiral,House29_3-1_slow,results\SurgeSpiral\House29_3-1_slow.csv,5,1.5198584,0.23922309703350136,126.8228316,17.62411538542584
Surge-Spiral,"House30_1,8-5_fast","results\SurgeSpiral\House30_1,8-5_fast.csv",5,2.3503412,0.42477233870415815,78.3286298,7.751793783576081
Surge-Spiral,"House30_1,8-5_slow","results\SurgeSpiral\House30_1,8-5_slow.csv",5,3.0804476000000003,0.5497012389996951,96.083961,18.662751159076905
Surge-Spiral,"House30_7,8-3,4_fast","results\SurgeSpiral\House30_7,8-3,4_fast.csv",5,1.5150098,0.25402851099276236,48.3861572,3.194875933891597
Surge-Spiral,"House30_7,8-3,4_slow","results\SurgeSpiral\House30_7,8-3,4_slow.csv",5,1.5982846,0.18630138906970067,72.83938020000001,14.754635888210448
